Date,SPX,Gold,CPI,Bonds,XLRE,XLC,PICK,XAR,KBE,XLY,VPU,VNQ,XBI,VDE,VDC,IYR,IYH,ITA,XHB,XLU,SOXX,KIE,IYE,XLF,VHT,IXP,XME,IYK,IYM,XSD,IYC,IBB,VIS,XLK,ITB,IAT,IYF,XLI,XTN,IYW,IYJ,IDU,VGT,IYT,XLB,XLV,IYZ,VAW,IAK,VCR,VOX,XLP,VFH,SMH,XLE
16/02/2000,1387.670044,9.73,174.6,6.56,-1,-1,-1,-1,-1,19.45230103,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.7040453,-1,-1,-1,10.43405342,-1,-1,-1,-1,-1,-1,-1,-1,-1,40.55599213,-1,-1,-1,16.63049698,-1,-1,-1,-1,-1,-1,12.70615673,19.83077049,-1,-1,-1,-1,-1,11.90449238,-1,-1,14.02917099
17/02/2000,1388.26001,9.8,174.6,6.58,-1,-1,-1,-1,-1,18.89386368,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.6399498,-1,-1,-1,10.30372524,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.46656036,-1,-1,-1,16.69975281,-1,-1,-1,-1,-1,-1,12.67968941,19.82009125,-1,-1,-1,-1,-1,11.72579956,-1,-1,14.01314449
18/02/2000,1346.089966,9.76,174.6,6.49,-1,-1,-1,-1,-1,18.61464882,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.24896526,-1,-1,-1,9.935739517,-1,-1,-1,-1,-1,-1,-1,-1,-1,40.06567764,-1,-1,-1,16.33370781,-1,-1,-1,-1,-1,-1,12.29144001,19.2754631,-1,-1,-1,-1,-1,11.58964729,-1,-1,13.6042881
22/02/2000,1352.170044,9.72,174.6,6.36,-1,-1,-1,-1,-1,18.66117477,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.21050453,-1,-1,-1,10.02773476,-1,-1,-1,-1,-1,-1,-1,-1,-1,39.97227478,-1,-1,-1,16.60082245,-1,-1,-1,-1,-1,-1,12.67968941,19.13664436,-1,-1,-1,-1,-1,11.77685165,-1,-1,13.48403835
23/02/2000,1360.689941,9.71,174.6,6.44,-1,-1,-1,-1,-1,18.60301208,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.998986244,-1,-1,-1,9.989401817,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.186409,-1,-1,-1,16.47221947,-1,-1,-1,-1,-1,-1,12.53851318,19.43565369,-1,-1,-1,-1,-1,11.52157593,-1,-1,13.13130665
24/02/2000,1353.430054,9.61,174.6,6.36,-1,-1,-1,-1,-1,18.00967026,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.665691376,-1,-1,-1,9.782406807,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.70006561,-1,-1,-1,16.32380867,-1,-1,-1,-1,-1,-1,12.08849907,19.28614426,-1,-1,-1,-1,-1,11.28332233,-1,-1,12.98701
25/02/2000,1333.359985,9.45,174.6,6.36,-1,-1,-1,-1,-1,18.07948112,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.614411354,-1,-1,-1,9.721075058,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.30313492,-1,-1,-1,16.0369091,-1,-1,-1,-1,-1,-1,11.89437199,18.68813133,-1,-1,-1,-1,-1,11.00250721,-1,-1,12.73047256
28/02/2000,1348.050049,9.4,174.6,6.37,-1,-1,-1,-1,-1,18.73098946,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.890024185,-1,-1,-1,10.03540611,-1,-1,-1,-1,-1,-1,-1,-1,-1,40.81281281,-1,-1,-1,16.08637428,-1,-1,-1,-1,-1,-1,11.92966938,19.01917267,-1,-1,-1,-1,-1,11.21523762,-1,-1,13.11527824
29/02/2000,1366.420044,9.44,174.6,6.42,-1,-1,-1,-1,-1,19.12654305,-1,-1,-1,-1,-1,-1,-1,-1,-1,9.960528374,-1,-1,-1,10.10439968,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.74674606,-1,-1,-1,16.2644558,-1,-1,-1,-1,-1,-1,11.85026264,19.2327404,-1,-1,-1,-1,-1,11.17268944,-1,-1,13.41990566
01/03/2000,1379.189941,9.42,174.6,6.39,-1,-1,-1,-1,-1,18.9054985,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.39638138,-1,-1,-1,10.2423954,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.16704178,-1,-1,-1,16.17541695,-1,-1,-1,-1,-1,-1,11.72672844,19.39294243,-1,-1,-1,-1,-1,11.07058334,-1,-1,13.75660801
02/03/2000,1381.76001,9.32,174.6,6.4,-1,-1,-1,-1,-1,18.8822422,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.66558647,-1,-1,-1,10.18106747,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.58729553,-1,-1,-1,16.23477554,-1,-1,-1,-1,-1,-1,11.47084427,19.30750465,-1,-1,-1,-1,-1,11.09610748,-1,-1,14.01314449
03/03/2000,1409.170044,9.28,174.6,6.39,-1,-1,-1,-1,-1,19.2312603,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.76172924,-1,-1,-1,10.27305889,-1,-1,-1,-1,-1,-1,-1,-1,-1,43.76639175,-1,-1,-1,16.67996979,-1,-1,-1,-1,-1,-1,11.84143639,19.57448196,-1,-1,-1,-1,-1,11.03654289,-1,-1,13.78866577
06/03/2000,1391.280029,9.29,174.6,6.42,-1,-1,-1,-1,-1,18.77752304,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.46048069,-1,-1,-1,10.17339802,-1,-1,-1,-1,-1,-1,-1,-1,-1,43.69633484,-1,-1,-1,16.6107235,-1,-1,-1,-1,-1,-1,11.55907249,19.19003868,-1,-1,-1,-1,-1,10.77275944,-1,-1,13.7085104
07/03/2000,1355.619995,9.32,174.6,6.39,-1,-1,-1,-1,-1,18.25397873,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.33869648,-1,-1,-1,9.866739273,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.49388885,-1,-1,-1,15.94787025,-1,-1,-1,-1,-1,-1,11.18847942,18.83763313,-1,-1,-1,-1,-1,10.19412422,-1,-1,14.6544838
08/03/2000,1366.699951,9.36,174.6,6.38,-1,-1,-1,-1,-1,18.4750309,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.40920448,-1,-1,-1,9.751741409,-1,-1,-1,-1,-1,-1,-1,-1,-1,43.24105072,-1,-1,-1,16.11605644,-1,-1,-1,-1,-1,-1,11.42672062,18.74152184,-1,-1,-1,-1,-1,10.50897121,-1,-1,14.41396999
09/03/2000,1401.689941,9.34,174.6,6.35,-1,-1,-1,-1,-1,18.84732437,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.49252892,-1,-1,-1,9.805405617,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.54853439,-1,-1,-1,16.28424263,-1,-1,-1,-1,-1,-1,11.40907574,19.17935181,-1,-1,-1,-1,-1,10.7897768,-1,-1,14.43000031
10/03/2000,1395.069946,9.33,174.6,6.39,-1,-1,-1,-1,-1,18.59137917,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.49252892,-1,-1,-1,9.836072922,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.64194489,-1,-1,-1,16.32380867,-1,-1,-1,-1,-1,-1,11.50613213,19.01917267,-1,-1,-1,-1,-1,10.66213703,-1,-1,14.23760605
13/03/2000,1383.619995,9.34,174.6,6.36,-1,-1,-1,-1,-1,18.44013023,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.52458,-1,-1,-1,9.935739517,-1,-1,-1,-1,-1,-1,-1,-1,-1,43.98820877,-1,-1,-1,16.07648659,-1,-1,-1,-1,-1,-1,11.68260574,18.88034058,-1,-1,-1,-1,-1,10.4919529,-1,-1,14.02917099
14/03/2000,1359.150024,9.28,174.6,6.31,-1,-1,-1,-1,-1,18.4750309,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.45407009,-1,-1,-1,9.897410393,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.98419189,-1,-1,-1,15.98744869,-1,-1,-1,-1,-1,-1,11.4796648,18.93374443,-1,-1,-1,-1,-1,10.43238544,-1,-1,14.2055378
15/03/2000,1392.140015,9.3,174.6,6.29,-1,-1,-1,-1,-1,19.59191132,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.51175785,-1,-1,-1,10.50305462,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.23707199,-1,-1,-1,16.63049698,-1,-1,-1,-1,-1,-1,12.16790867,19.0298481,-1,-1,-1,-1,-1,11.09610748,-1,-1,14.14140606
16/03/2000,1458.469971,9.24,174.6,6.26,-1,-1,-1,-1,-1,21.03454208,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.92197323,-1,-1,-1,11.40769291,-1,-1,-1,-1,-1,-1,-1,-1,-1,43.70801926,-1,-1,-1,17.53078461,-1,-1,-1,-1,-1,-1,12.88263512,20.01232147,-1,-1,-1,-1,-1,11.57263184,-1,-1,14.75066853
17/03/2000,1464.469971,9.13,174.6,6.2,-1,-1,-1,-1,-1,21.08723259,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.00984669,-1,-1,-1,11.41108894,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.73533249,-1,-1,-1,17.50747108,-1,-1,-1,-1,-1,-1,12.4532814,20.03367233,-1,-1,-1,-1,-1,11.52441788,-1,-1,14.3013916
20/03/2000,1456.630005,9.19,174.6,6.18,-1,-1,-1,-1,-1,20.8890667,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.96464062,-1,-1,-1,11.19563484,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.54853439,-1,-1,-1,17.60660172,-1,-1,-1,-1,-1,-1,12.60363579,20.41811943,-1,-1,-1,-1,-1,11.42198181,-1,-1,14.07617092
21/03/2000,1493.869995,9.17,174.6,6.13,-1,-1,-1,-1,-1,21.12220955,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.89360905,-1,-1,-1,11.60344219,-1,-1,-1,-1,-1,-1,-1,-1,-1,45.71596909,-1,-1,-1,17.98332787,-1,-1,-1,-1,-1,-1,12.75400448,20.54626656,-1,-1,-1,-1,-1,11.63539124,-1,-1,14.52661419
22/03/2000,1500.640015,9.25,174.6,6.13,-1,-1,-1,-1,-1,21.02894974,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.64177132,-1,-1,-1,11.70348072,-1,-1,-1,-1,-1,-1,-1,-1,-1,46.50980377,-1,-1,-1,17.90401649,-1,-1,-1,-1,-1,-1,12.42674637,21.06952667,-1,-1,-1,-1,-1,11.54149055,-1,-1,14.41399288
23/03/2000,1527.349976,9.16,174.6,6.08,-1,-1,-1,-1,-1,21.08723259,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.82258129,-1,-1,-1,12.11129093,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.39703369,-1,-1,-1,18.32039261,-1,-1,-1,-1,-1,-1,12.80706882,21.15496826,-1,-1,-1,-1,-1,11.44758987,-1,-1,14.39792061
24/03/2000,1527.459961,9.16,174.6,6.2,-1,-1,-1,-1,-1,21.15718079,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.71925926,-1,-1,-1,12.2497921,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.80562592,-1,-1,-1,18.42944527,-1,-1,-1,-1,-1,-1,12.74515343,21.33650398,-1,-1,-1,-1,-1,11.24271393,-1,-1,14.43009281
27/03/2000,1523.859985,9.14,174.6,6.21,-1,-1,-1,-1,-1,21.09889603,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.86778069,-1,-1,-1,11.84967422,-1,-1,-1,-1,-1,-1,-1,-1,-1,48.19089508,-1,-1,-1,18.20141792,-1,-1,-1,-1,-1,-1,12.69208241,21.18699455,-1,-1,-1,-1,-1,11.09758663,-1,-1,14.4783535
28/03/2000,1507.72998,9.02,174.6,6.17,-1,-1,-1,-1,-1,21.16881752,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.81612396,-1,-1,-1,11.94200993,-1,-1,-1,-1,-1,-1,-1,-1,-1,47.0234642,-1,-1,-1,18.15185165,-1,-1,-1,-1,-1,-1,12.4532814,21.20835876,-1,-1,-1,-1,-1,11.22563648,-1,-1,14.41399288
29/03/2000,1508.52002,8.99,174.6,6.18,-1,-1,-1,-1,-1,21.58848,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.00984669,-1,-1,-1,11.84967422,-1,-1,-1,-1,-1,-1,-1,-1,-1,45.6459198,-1,-1,-1,18.37986946,-1,-1,-1,-1,-1,-1,12.70977497,20.88799095,-1,-1,-1,-1,-1,11.49880981,-1,-1,15.17009258
30/03/2000,1487.920044,8.87,174.6,6.06,-1,-1,-1,-1,-1,22.06640625,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.98401928,-1,-1,-1,11.872756,-1,-1,-1,-1,-1,-1,-1,-1,-1,44.40846252,-1,-1,-1,18.49883842,-1,-1,-1,-1,-1,-1,13.05471516,20.58896828,-1,-1,-1,-1,-1,11.65245914,-1,-1,15.17009258
31/03/2000,1498.579956,8.9,174.6,6.03,-1,-1,-1,-1,-1,21.83327293,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.0485878,-1,-1,-1,11.94970608,-1,-1,-1,-1,-1,-1,-1,-1,-1,45.24899673,-1,-1,-1,18.52857018,-1,-1,-1,-1,-1,-1,13.04586983,20.96273804,-1,-1,-1,-1,-1,11.59270573,-1,-1,15.08966446
03/04/2000,1505.969971,8.92,174.6,6,-1,-1,-1,-1,-1,22.48605537,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.11962032,-1,-1,-1,12.52680588,-1,-1,-1,-1,-1,-1,-1,-1,-1,43.33443832,-1,-1,-1,18.60788155,-1,-1,-1,-1,-1,-1,13.47041893,20.95205688,-1,-1,-1,-1,-1,12.12197399,-1,-1,15.34704876
04/04/2000,1494.72998,8.9,174.6,5.9,-1,-1,-1,-1,-1,22.20629692,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.2745924,-1,-1,-1,12.02665806,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.91417313,-1,-1,-1,18.39969444,-1,-1,-1,-1,-1,-1,13.346591,20.71712685,-1,-1,-1,-1,-1,12.46344471,-1,-1,15.154006
05/04/2000,1487.369995,9.04,174.6,5.9,-1,-1,-1,-1,-1,22.24126053,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.42311382,-1,-1,-1,11.93431854,-1,-1,-1,-1,-1,-1,-1,-1,-1,43.19433975,-1,-1,-1,18.33030128,-1,-1,-1,-1,-1,-1,13.24045372,20.57829857,-1,-1,-1,-1,-1,12.29271317,-1,-1,14.70357704
06/04/2000,1501.339966,8.98,174.6,5.93,-1,-1,-1,-1,-1,22.47439194,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.49414349,-1,-1,-1,12.06512547,-1,-1,-1,-1,-1,-1,-1,-1,-1,43.75468826,-1,-1,-1,18.4889164,-1,-1,-1,-1,-1,-1,13.16085434,20.97341919,-1,-1,-1,-1,-1,12.07075787,-1,-1,15.08966446
07/04/2000,1516.349976,9.01,174.6,5.86,-1,-1,-1,-1,-1,22.47439194,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.4618597,-1,-1,-1,11.81889439,-1,-1,-1,-1,-1,-1,-1,-1,-1,45.24899673,-1,-1,-1,18.76650238,-1,-1,-1,-1,-1,-1,12.94858074,21.0268116,-1,-1,-1,-1,-1,11.91710377,-1,-1,14.85639572
10/04/2000,1504.459961,9.07,174.6,5.8,-1,-1,-1,-1,-1,22.99896049,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.43602848,-1,-1,-1,12.15746117,-1,-1,-1,-1,-1,-1,-1,-1,-1,43.61462021,-1,-1,-1,18.79624367,-1,-1,-1,-1,-1,-1,13.26698399,20.88799095,-1,-1,-1,-1,-1,12.21587944,-1,-1,14.63922501
11/04/2000,1500.589966,9.08,174.6,5.89,-1,-1,-1,-1,-1,23.16215706,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.73306561,-1,-1,-1,12.31135368,-1,-1,-1,-1,-1,-1,-1,-1,-1,42.54058838,-1,-1,-1,19.02425766,-1,-1,-1,-1,-1,-1,13.5854044,21.06952667,-1,-1,-1,-1,-1,12.42930031,-1,-1,14.89661598
12/04/2000,1467.170044,9.02,174.6,5.97,-1,-1,-1,-1,-1,23.11552238,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.83639145,-1,-1,-1,12.36521435,-1,-1,-1,-1,-1,-1,-1,-1,-1,39.78548431,-1,-1,-1,18.6871891,-1,-1,-1,-1,-1,-1,13.93918324,20.68509102,-1,-1,-1,-1,-1,12.57441711,-1,-1,15.02531624
13/04/2000,1440.51001,9.05,174.6,5.94,-1,-1,-1,-1,-1,22.68422508,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.84930325,-1,-1,-1,12.04204082,-1,-1,-1,-1,-1,-1,-1,-1,-1,39.02668381,-1,-1,-1,18.73675537,-1,-1,-1,-1,-1,-1,13.55002117,20.16181183,-1,-1,-1,-1,-1,12.48905563,-1,-1,14.99313164
14/04/2000,1356.560059,9.07,174.6,5.85,-1,-1,-1,-1,-1,20.8890667,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.41665649,-1,-1,-1,11.06482506,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.9836998,-1,-1,-1,17.50747108,-1,-1,-1,-1,-1,-1,12.80706882,18.94441605,-1,-1,-1,-1,-1,11.8744173,-1,-1,14.67139912
17/04/2000,1401.439941,9.06,174.6,6.01,-1,-1,-1,-1,-1,20.91238022,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.24230576,-1,-1,-1,11.15715981,-1,-1,-1,-1,-1,-1,-1,-1,-1,38.99165344,-1,-1,-1,17.93375397,-1,-1,-1,-1,-1,-1,12.82475376,19.10460663,-1,-1,-1,-1,-1,12.21587944,-1,-1,14.31747532
18/04/2000,1441.609985,9.04,174.6,6.05,-1,-1,-1,-1,-1,21.35534477,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.2745924,-1,-1,-1,11.60344219,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.20974731,-1,-1,-1,18.00315475,-1,-1,-1,-1,-1,-1,12.58595753,19.62787056,-1,-1,-1,-1,-1,12.29271317,-1,-1,14.38986969
19/04/2000,1427.469971,9.05,174.6,5.99,-1,-1,-1,-1,-1,21.51853371,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.37791443,-1,-1,-1,11.4495554,-1,-1,-1,-1,-1,-1,-1,-1,-1,39.8555336,-1,-1,-1,18.07254219,-1,-1,-1,-1,-1,-1,12.42674637,20.1404686,-1,-1,-1,-1,-1,12.43782616,-1,-1,14.70357704
20/04/2000,1434.540039,9,174.6,5.99,-1,-1,-1,-1,-1,21.79830742,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.41665649,-1,-1,-1,11.66500282,-1,-1,-1,-1,-1,-1,-1,-1,-1,39.50531387,-1,-1,-1,18.22124481,-1,-1,-1,-1,-1,-1,12.73630619,20.2258873,-1,-1,-1,-1,-1,12.42930031,-1,-1,14.72769451
24/04/2000,1429.859985,9,174.6,6,-1,-1,-1,-1,-1,22.03143692,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.72661495,-1,-1,-1,11.94200993,-1,-1,-1,-1,-1,-1,-1,-1,-1,38.2912178,-1,-1,-1,18.24107742,-1,-1,-1,-1,-1,-1,12.76284218,19.93755341,-1,-1,-1,-1,-1,12.77076244,-1,-1,14.88857269
25/04/2000,1477.439941,8.99,174.6,6.14,-1,-1,-1,-1,-1,22.42777634,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.07531261,-1,-1,-1,12.31135368,-1,-1,-1,-1,-1,-1,-1,-1,-1,40.50928497,-1,-1,-1,19.19278526,-1,-1,-1,-1,-1,-1,12.78053284,20.43947411,-1,-1,-1,-1,-1,12.71099663,-1,-1,14.91270638
26/04/2000,1460.98999,8.88,174.6,6.14,-1,-1,-1,-1,-1,22.40446281,-1,-1,-1,-1,-1,-1,-1,-1,-1,12.04948139,-1,-1,-1,12.06512547,-1,-1,-1,-1,-1,-1,-1,-1,-1,39.73880386,-1,-1,-1,18.90529823,-1,-1,-1,-1,-1,-1,12.55940819,20.65305519,-1,-1,-1,-1,-1,12.56587982,-1,-1,15.10574055
27/04/2000,1464.920044,8.87,174.6,6.23,-1,-1,-1,-1,-1,21.93818665,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.77827072,-1,-1,-1,11.81889439,-1,-1,-1,-1,-1,-1,-1,-1,-1,40.97625732,-1,-1,-1,18.92512512,-1,-1,-1,-1,-1,-1,12.51519108,20.52490425,-1,-1,-1,-1,-1,12.56587982,-1,-1,15.31488228
28/04/2000,1452.430054,8.84,174.6,6.23,-1,-1,-1,-1,-1,21.37864876,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.77181625,-1,-1,-1,12.06512547,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.09299088,-1,-1,-1,18.79624367,-1,-1,-1,-1,-1,-1,12.61248207,20.71712685,-1,-1,-1,-1,-1,12.2073431,-1,-1,14.86443901
01/05/2000,1468.25,8.84,174.6,6.29,-1,-1,-1,-1,-1,22.03143692,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.77181625,-1,-1,-1,11.79581261,-1,-1,-1,-1,-1,-1,-1,-1,-1,41.67671204,-1,-1,-1,19.23244476,-1,-1,-1,-1,-1,-1,12.59479523,20.78119659,-1,-1,-1,-1,-1,12.36100864,-1,-1,15.10574055
02/05/2000,1446.290039,8.86,174.6,6.32,-1,-1,-1,-1,-1,21.87989807,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.34562683,-1,-1,-1,11.68039322,-1,-1,-1,-1,-1,-1,-1,-1,-1,40.90621185,-1,-1,-1,19.03417015,-1,-1,-1,-1,-1,-1,12.98396206,20.36471558,-1,-1,-1,-1,-1,12.39515018,-1,-1,15.32292366
03/05/2000,1415.099976,8.86,174.6,6.4,-1,-1,-1,-1,-1,20.84243774,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.3843708,-1,-1,-1,11.47263718,-1,-1,-1,-1,-1,-1,-1,-1,-1,39.13174438,-1,-1,-1,18.39969444,-1,-1,-1,-1,-1,-1,12.7716856,19.79873466,-1,-1,-1,-1,-1,12.39515018,-1,-1,14.92878437
04/05/2000,1409.569946,9,174.6,6.46,-1,-1,-1,-1,-1,20.50438881,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.36499786,-1,-1,-1,11.29566383,-1,-1,-1,-1,-1,-1,-1,-1,-1,38.85156631,-1,-1,-1,18.42944527,-1,-1,-1,-1,-1,-1,12.90435982,19.73465919,-1,-1,-1,-1,-1,12.39515018,-1,-1,15.31488228
05/05/2000,1432.630005,9.03,174.6,6.51,-1,-1,-1,-1,-1,20.76084137,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.39083099,-1,-1,-1,11.37261009,-1,-1,-1,-1,-1,-1,-1,-1,-1,39.9139061,-1,-1,-1,18.75658607,-1,-1,-1,-1,-1,-1,12.89551258,19.71330452,-1,-1,-1,-1,-1,12.68539524,-1,-1,15.47574997
08/05/2000,1424.170044,8.93,174.6,6.57,-1,-1,-1,-1,-1,20.70256805,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.46831989,-1,-1,-1,11.59575081,-1,-1,-1,-1,-1,-1,-1,-1,-1,38.50133133,-1,-1,-1,18.74667168,-1,-1,-1,-1,-1,-1,12.82475376,19.7560215,-1,-1,-1,-1,-1,12.95002365,-1,-1,15.66879654
09/05/2000,1412.140015,8.88,174.6,6.53,-1,-1,-1,-1,-1,20.91238022,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.42957783,-1,-1,-1,11.56497288,-1,-1,-1,-1,-1,-1,-1,-1,-1,37.7892189,-1,-1,-1,18.59797478,-1,-1,-1,-1,-1,-1,13.05471516,19.61719131,-1,-1,-1,-1,-1,13.0097847,-1,-1,15.67683792
10/05/2000,1383.050049,8.93,174.6,6.47,-1,-1,-1,-1,-1,20.91238022,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.64912701,-1,-1,-1,11.25718975,-1,-1,-1,-1,-1,-1,-1,-1,-1,35.95638657,-1,-1,-1,18.40961075,-1,-1,-1,-1,-1,-1,12.89551258,19.5851593,-1,-1,-1,-1,-1,12.9244175,-1,-1,15.72509766
11/05/2000,1407.810059,8.9,174.6,6.43,-1,-1,-1,-1,-1,21.09889603,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.82347012,-1,-1,-1,11.59575081,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.9720192,-1,-1,-1,18.86564064,-1,-1,-1,-1,-1,-1,13.06355476,19.56379318,-1,-1,-1,-1,-1,12.90734482,-1,-1,16.21575546
12/05/2000,1420.959961,8.89,174.6,6.51,-1,-1,-1,-1,-1,21.401968,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.63620949,-1,-1,-1,11.72656441,-1,-1,-1,-1,-1,-1,-1,-1,-1,37.45066071,-1,-1,-1,19.093647,-1,-1,-1,-1,-1,-1,13.10778809,19.9055233,-1,-1,-1,-1,-1,12.73661327,-1,-1,16.27206039
15/05/2000,1452.359985,8.84,174.6,6.47,-1,-1,-1,-1,-1,21.47190475,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.86221504,-1,-1,-1,12.2497921,-1,-1,-1,-1,-1,-1,-1,-1,-1,38.15111542,-1,-1,-1,19.41089439,-1,-1,-1,-1,-1,-1,13.33774757,20.23656654,-1,-1,-1,-1,-1,13.05247307,-1,-1,16.60988426
16/05/2000,1466.040039,8.87,174.6,6.43,-1,-1,-1,-1,-1,21.63510704,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.81056023,-1,-1,-1,12.18054008,-1,-1,-1,-1,-1,-1,-1,-1,-1,39.2951889,-1,-1,-1,19.58933449,-1,-1,-1,-1,-1,-1,13.1962328,20.50353241,-1,-1,-1,-1,-1,12.99271393,-1,-1,16.28815079
17/05/2000,1447.800049,8.78,174.6,6.48,-1,-1,-1,-1,-1,21.12220955,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.62975407,-1,-1,-1,11.97278976,-1,-1,-1,-1,-1,-1,-1,-1,-1,38.73482132,-1,-1,-1,19.46046448,-1,-1,-1,-1,-1,-1,13.23160458,20.26860428,-1,-1,-1,-1,-1,13.03539562,-1,-1,16.36858368
18/05/2000,1437.209961,8.77,174.6,6.56,-1,-1,-1,-1,-1,21.54186249,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.72661495,-1,-1,-1,12.12667561,-1,-1,-1,-1,-1,-1,-1,-1,-1,37.75419617,-1,-1,-1,19.37123108,-1,-1,-1,-1,-1,-1,13.12547207,20.2472477,-1,-1,-1,-1,-1,13.0097847,-1,-1,16.34445
19/05/2000,1406.949951,8.78,174.6,6.51,-1,-1,-1,-1,-1,20.99397469,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.50706005,-1,-1,-1,11.91123104,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.28323364,-1,-1,-1,18.83589745,-1,23.59427071,-1,-1,-1,-1,13.16085434,19.71330452,-1,-1,-1,-1,-1,13.10368443,-1,-1,16.37662315
22/05/2000,1400.719971,8.81,174.6,6.44,-1,-1,-1,-1,-1,20.679245,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.5845499,-1,-1,-1,12.06512547,-1,-1,-1,-1,-1,-1,-1,-1,-1,36.11981583,-1,-1,-1,18.5087471,-1,22.78808403,-1,-1,-1,-1,13.09009361,19.48904419,-1,-1,-1,-1,-1,13.06100464,-1,-1,16.23988533
